,MEASUREMENT_TIME,VALUE,Time_Used
1410,2023-01-20 09:31:35.952,DB Browser for SQLite.exe,5.039
1411,2023-01-20 09:31:40.991,explorer.exe,2.007
1412,2023-01-20 09:31:42.998,DB Browser for SQLite.exe,1.013
1413,2023-01-20 09:31:44.011,explorer.exe,1.001
1414,2023-01-20 09:31:45.012,chrome.exe,4.02
1415,2023-01-20 09:31:49.032,explorer.exe,2.015
1416,2023-01-20 09:31:51.047,DB Browser for SQLite.exe,5.043
1417,2023-01-20 09:31:56.090,chrome.exe,9.08
1418,2023-01-20 09:32:05.170,explorer.exe,1.01
1419,2023-01-20 09:32:06.180,DB Browser for SQLite.exe,1.009
1420,2023-01-20 09:32:07.189,chrome.exe,1.015
1421,2023-01-20 09:32:08.204,explorer.exe,2.014
1422,2023-01-20 09:32:10.218,DB Browser for SQLite.exe,5.049
1423,2023-01-20 09:32:15.267,chrome.exe,11.081
1424,2023-01-20 09:32:26.348,explorer.exe,4.055
1425,2023-01-20 09:32:30.403,DB Browser for SQLite.exe,3.032
1426,2023-01-20 09:32:33.435,DB Browser for SQLite.exe,5.052
1427,2023-01-20 09:32:38.487,chrome.exe,8.047
1428,2023-01-20 09:32:46.534,explorer.exe,3.033
1429,2023-01-20 09:32:49.567,DB Browser for SQLite.exe,2.018
1430,2023-01-20 09:32:51.585,DB Browser for SQLite.exe,4.017
1431,2023-01-20 09:32:55.602,explorer.exe,2.014
1432,2023-01-20 09:32:57.616,DB Browser for SQLite.exe,4.045
1433,2023-01-20 09:33:01.661,chrome.exe,3.023
1434,2023-01-20 09:33:04.684,explorer.exe,5.065
1435,2023-01-20 09:33:09.749,DB Browser for SQLite.exe,3.028
1436,2023-01-20 09:33:12.777,chrome.exe,8.067
1437,2023-01-20 09:33:20.844,explorer.exe,2.008
1438,2023-01-20 09:33:22.852,DB Browser for SQLite.exe,4.021
1439,2023-01-20 09:33:26.873,explorer.exe,2.01
1440,2023-01-20 09:33:28.883,DB Browser for SQLite.exe,1.01
1441,2023-01-20 09:33:29.893,chrome.exe,9.07
1442,2023-01-20 09:33:38.963,explorer.exe,5.042
1443,2023-01-20 09:33:44.005,chrome.exe,75.653
1444,2023-01-20 09:34:59.658,devenv.exe,1.006
1445,2023-01-20 09:35:00.664,chrome.exe,2.019
1446,2023-01-20 09:35:02.683,Code.exe,1.013
1447,2023-01-20 09:35:03.696,chrome.exe,2.015
1448,2023-01-20 09:35:05.711,Code.exe,1.014
1449,2023-01-20 09:35:06.725,chrome.exe,2.025
1450,2023-01-20 09:35:08.750,Code.exe,21.163
1451,2023-01-20 09:35:29.913,chrome.exe,67.533
1452,2023-01-20 09:36:37.446,Code.exe,7.05
1453,2023-01-20 09:36:44.496,chrome.exe,11.078
1454,2023-01-20 09:36:55.574,devenv.exe,1.01
1455,2023-01-20 09:36:56.584,Code.exe,10.077
1456,2023-01-20 09:37:06.661,chrome.exe,119.875
1457,2023-01-20 09:39:06.536,Code.exe,5.027
1458,2023-01-20 09:39:11.563,chrome.exe,31.189
1459,2023-01-20 09:39:42.752,Code.exe,6.057
1460,2023-01-20 09:39:48.809,chrome.exe,161.398
1461,2023-01-20 09:42:30.207,Code.exe,101.005
1462,2023-01-20 09:44:11.212,chrome.exe,532.29
1463,2023-01-20 09:53:03.502,SnippingTool.exe,1.012
1464,2023-01-20 09:53:04.514,chrome.exe,1.005
1465,2023-01-20 09:53:05.519,SnippingTool.exe,19.258
1466,2023-01-20 09:53:24.777,chrome.exe,30.211
1467,2023-01-20 09:53:54.988,Code.exe,63.549
1468,2023-01-20 09:54:58.537,SnippingTool.exe,1.006
1469,2023-01-20 09:54:59.543,Code.exe,1.015
1470,2023-01-20 09:55:00.558,SnippingTool.exe,4.038
1471,2023-01-20 09:55:04.596,chrome.exe,65.653
1472,2023-01-20 09:56:10.249,explorer.exe,1.003
1473,2023-01-20 09:56:11.252,chrome.exe,58.552
1474,2023-01-20 09:57:09.804,Code.exe,19.147
1475,2023-01-20 09:57:28.951,chrome.exe,13.1
1476,2023-01-20 09:57:42.051,Code.exe,2.022
1477,2023-01-20 09:57:44.073,chrome.exe,59.453
1478,2023-01-20 09:58:43.526,Code.exe,85.752
1479,2023-01-20 10:00:09.278,chrome.exe,17.128
1480,2023-01-20 10:00:26.406,DB Browser for SQLite.exe,9.062
1481,2023-01-20 10:00:35.468,chrome.exe,147.149
1482,2023-01-20 10:03:02.617,SnippingTool.exe,7.071
1483,2023-01-20 10:03:09.688,chrome.exe,287.228
1484,2023-01-20 10:07:56.916,explorer.exe,2.023
1485,2023-01-20 10:07:58.939,chrome.exe,33.231
1486,2023-01-20 10:08:32.170,explorer.exe,5.052
1487,2023-01-20 10:08:37.222,DB Browser for SQLite.exe,32.298
1488,2023-01-20 10:09:09.520,chrome.exe,65.484
1489,2023-01-20 10:10:15.004,explorer.exe,2.015
1490,2023-01-20 10:10:17.019,DB Browser for SQLite.exe,2.01
1491,2023-01-20 10:10:19.029,DB Browser for SQLite.exe,1.015
1492,2023-01-20 10:10:20.044,DB Browser for SQLite.exe,67.665
1493,2023-01-20 10:11:27.709,chrome.exe,42.301
1494,2023-01-20 10:12:10.010,DB Browser for SQLite.exe,2.02
1495,2023-01-20 10:12:12.030,DB Browser for SQLite.exe,5.048
1496,2023-01-20 10:12:17.078,chrome.exe,11.066
1497,2023-01-20 10:12:28.144,DB Browser for SQLite.exe,6.049
1498,2023-01-20 10:12:34.193,chrome.exe,23.294
1499,2023-01-20 10:12:57.487,Code.exe,47.414
1500,2023-01-20 10:13:44.901,chrome.exe,27.19
1501,2023-01-20 10:14:12.091,DB Browser for SQLite.exe,26.221
1502,2023-01-20 10:14:38.312,DB Browser for SQLite.exe,2.029
1503,2023-01-20 10:14:40.341,DB Browser for SQLite.exe,8.07
1504,2023-01-20 10:14:48.411,chrome.exe,79.665
1505,2023-01-20 10:16:08.076,DB Browser for SQLite.exe,2.024
1506,2023-01-20 10:16:10.100,DB Browser for SQLite.exe,64.665
1507,2023-01-20 10:17:14.765,chrome.exe,354.573
1508,2023-01-20 10:23:09.338,explorer.exe,1.009
1509,2023-01-20 10:23:10.347,DB Browser for SQLite.exe,1.001
1510,2023-01-20 10:23:11.348,DB Browser for SQLite.exe,78.763
1511,2023-01-20 10:24:30.111,chrome.exe,133.996
1512,2023-01-20 10:26:44.107,explorer.exe,1.007
1513,2023-01-20 10:26:45.114,DB Browser for SQLite.exe,44.416
1514,2023-01-20 10:27:29.530,chrome.exe,1249.463
1515,2023-01-20 10:48:18.993,Code.exe,55.435
1516,2023-01-20 10:49:14.428,chrome.exe,5.041
1517,2023-01-20 10:49:19.469,explorer.exe,14.141
1518,2023-01-20 10:49:33.610,chrome.exe,252.457
1519,2023-01-20 10:53:46.067,explorer.exe,1.001
1520,2023-01-20 10:53:47.068,DB Browser for SQLite.exe,62.704
1521,2023-01-20 10:54:49.772,chrome.exe,92.733
1522,2023-01-20 10:56:22.505,explorer.exe,7.025
1523,2023-01-20 10:56:29.530,chrome.exe,38.301
1524,2023-01-20 10:57:07.831,explorer.exe,5.043
1525,2023-01-20 10:57:12.874,chrome.exe,311.764
1526,2023-01-20 11:02:24.638,ShellExperienceHost.exe,3.031
1527,2023-01-20 11:02:27.669,chrome.exe,66.673
1528,2023-01-20 11:03:34.342,ShellExperienceHost.exe,4.038
1529,2023-01-20 11:03:38.380,chrome.exe,102.014
1530,2023-01-20 11:05:20.394,ShellExperienceHost.exe,3.034
1531,2023-01-20 11:05:23.428,chrome.exe,1383.171
1532,2023-01-20 11:28:26.599,ShellExperienceHost.exe,6.067
1533,2023-01-20 11:28:32.666,chrome.exe,2.016
1534,2023-01-20 11:28:34.682,ShellExperienceHost.exe,6.06
1535,2023-01-20 11:28:40.742,chrome.exe,190.883
1536,2023-01-20 11:31:51.625,ShellExperienceHost.exe,4.042
1537,2023-01-20 11:31:55.667,chrome.exe,6.053
1538,2023-01-20 11:32:01.720,ShellExperienceHost.exe,53.547
1539,2023-01-20 11:32:55.267,chrome.exe,90.907
1540,2023-01-20 11:34:26.174,ShellExperienceHost.exe,25.235
1541,2023-01-20 11:34:51.409,chrome.exe,2093.333
1542,2023-01-20 12:09:44.742,ShellExperienceHost.exe,506.248
1543,2023-01-20 12:18:10.990,chrome.exe,26.271
1544,2023-01-20 12:18:37.261,ShellExperienceHost.exe,122.21
1545,2023-01-20 12:20:39.471,chrome.exe,442.891
1546,2023-01-20 12:28:02.362,VsDebugConsole.exe,0.0
1547,2023-01-20 18:46:10.052,s0,0.0
1548,2023-01-20 18:46:10.052,VsDebugConsole.exe,2.024
1549,2023-01-20 18:46:12.076,msedge.exe,2.029
1550,2023-01-20 18:46:14.105,explorer.exe,2.071
1551,2023-01-20 18:46:16.176,chrome.exe,1.013
1552,2023-01-20 18:46:17.189,explorer.exe,1.014
1553,2023-01-20 18:46:18.203,chrome.exe,520.509
1554,2023-01-20 18:54:58.712,SnippingTool.exe,1.011
1555,2023-01-20 18:54:59.723,chrome.exe,1.009
1556,2023-01-20 18:55:00.732,SnippingTool.exe,5.049
1557,2023-01-20 18:55:05.781,chrome.exe,301.001
1558,2023-01-20 19:00:06.782,SnippingTool.exe,1.006
1559,2023-01-20 19:00:07.788,chrome.exe,1.004
1560,2023-01-20 19:00:08.792,SnippingTool.exe,6.045
1561,2023-01-20 19:00:14.837,chrome.exe,1.003
1562,2023-01-20 19:00:15.840,SnippingTool.exe,5.045
1563,2023-01-20 19:00:20.885,chrome.exe,32.216
1564,2023-01-20 19:00:53.101,SnippingTool.exe,50.429
1565,2023-01-20 19:01:43.530,chrome.exe,85.817
1566,2023-01-20 19:03:09.347,SnippingTool.exe,1.0
1567,2023-01-20 19:03:10.347,chrome.exe,1.01
1568,2023-01-20 19:03:11.357,SnippingTool.exe,9.07
1569,2023-01-20 19:03:20.427,chrome.exe,38.279
1570,2023-01-20 19:03:58.706,SnippingTool.exe,7.042
1571,2023-01-20 19:04:05.748,chrome.exe,10.087
1572,2023-01-20 19:04:15.835,SnippingTool.exe,9.08
1573,2023-01-20 19:04:24.915,chrome.exe,32.271
1574,2023-01-20 19:04:57.186,SnippingTool.exe,1.011
1575,2023-01-20 19:04:58.197,chrome.exe,1.001
1576,2023-01-20 19:04:59.198,SnippingTool.exe,3.02
1577,2023-01-20 19:05:02.218,chrome.exe,8.07
1578,2023-01-20 19:05:10.288,SnippingTool.exe,5.051
1579,2023-01-20 19:05:15.339,chrome.exe,19.178
1580,2023-01-20 19:05:34.517,SnippingTool.exe,6.047
1581,2023-01-20 19:05:40.564,chrome.exe,86.679
1582,2023-01-20 19:07:07.243,SnippingTool.exe,12.087
1583,2023-01-20 19:07:19.330,chrome.exe,19.143
1584,2023-01-20 19:07:38.473,SnippingTool.exe,1.014
1585,2023-01-20 19:07:39.487,chrome.exe,1.003
1586,2023-01-20 19:07:40.490,SnippingTool.exe,4.04
1587,2023-01-20 19:07:44.530,chrome.exe,251.103
1588,2023-01-20 19:11:55.633,SnippingTool.exe,7.062
1589,2023-01-20 19:12:02.695,chrome.exe,129.039
1590,2023-01-20 19:14:11.734,SnippingTool.exe,1.013
1591,2023-01-20 19:14:12.747,chrome.exe,1.005
1592,2023-01-20 19:14:13.752,SnippingTool.exe,9.057
1593,2023-01-20 19:14:22.809,chrome.exe,121.017
1594,2023-01-20 19:16:23.826,SnippingTool.exe,5.038
1595,2023-01-20 19:16:28.864,chrome.exe,10.085
1596,2023-01-20 19:16:38.949,SnippingTool.exe,1.011
1597,2023-01-20 19:16:39.960,chrome.exe,1.001
1598,2023-01-20 19:16:40.961,SnippingTool.exe,3.031
1599,2023-01-20 19:16:43.992,chrome.exe,17.17
1600,2023-01-20 19:17:01.162,SnippingTool.exe,2.025
1601,2023-01-20 19:17:03.187,chrome.exe,2.022
1602,2023-01-20 19:17:05.209,SnippingTool.exe,24.168
1603,2023-01-20 19:17:29.377,chrome.exe,305.457
1604,2023-01-20 19:22:34.834,SnippingTool.exe,1.014
1605,2023-01-20 19:22:35.848,chrome.exe,1.01
1606,2023-01-20 19:22:36.858,SnippingTool.exe,3.024
1607,2023-01-20 19:22:39.882,chrome.exe,2212.194
1608,2023-01-20 19:59:32.076,explorer.exe,1.009
1609,2023-01-20 19:59:33.085,chrome.exe,1193.226
1610,2023-01-20 20:19:26.311,ShellExperienceHost.exe,1946.249
1611,2023-01-20 20:51:52.560,chrome.exe,1030.089
1612,2023-01-20 21:09:02.649,ShellExperienceHost.exe,25.212
1613,2023-01-20 21:09:27.861,chrome.exe,4.031
1614,2023-01-20 21:09:31.892,explorer.exe,1.009
1615,2023-01-20 21:09:32.901,ShellExperienceHost.exe,3.037
1616,2023-01-20 21:09:35.938,chrome.exe,78.825
1617,2023-01-20 21:10:54.763,ShellExperienceHost.exe,3.04
1618,2023-01-20 21:10:57.803,chrome.exe,592.354
1619,2023-01-20 21:20:50.157,ShellExperienceHost.exe,2.026
1620,2023-01-20 21:20:52.183,chrome.exe,1500.263
1621,2023-01-20 21:45:52.446,Code.exe,383.271
1622,2023-01-20 21:52:15.717,chrome.exe,47.432
1623,2023-01-20 21:53:03.149,explorer.exe,5.069
1624,2023-01-20 21:53:08.218,chrome.exe,51.496
1625,2023-01-20 21:53:59.714,explorer.exe,2.025
1626,2023-01-20 21:54:01.739,chrome.exe,147.363
1627,2023-01-20 21:56:29.102,explorer.exe,7.073
1628,2023-01-20 21:56:36.175,chrome.exe,1297.219
1629,2023-01-20 22:18:13.394,Code.exe,31.323
1630,2023-01-20 22:18:44.717,chrome.exe,5721.912
1631,2023-01-20 23:54:06.629,VsDebugConsole.exe,0.0
1632,2023-01-21 09:54:01.731,s0,0.0
1633,2023-01-21 09:54:01.731,VsDebugConsole.exe,2.015
1634,2023-01-21 09:54:03.746,explorer.exe,1.011
1635,2023-01-21 09:54:04.757,chrome.exe,260.17
1636,2023-01-21 09:58:24.927,ShellExperienceHost.exe,3.024
1637,2023-01-21 09:58:27.951,chrome.exe,14.077
1638,2023-01-21 09:58:42.028,explorer.exe,1.114
1639,2023-01-21 09:58:43.142,ShellExperienceHost.exe,3.015
1640,2023-01-21 09:58:46.157,chrome.exe,1.002
1641,2023-01-21 09:58:47.159,ShellExperienceHost.exe,2.024
1642,2023-01-21 09:58:49.183,chrome.exe,4782.524
1643,2023-01-21 11:18:31.707,VsDebugConsole.exe,0.0
1644,2023-01-21 14:22:00.216,s0,0.0
1645,2023-01-21 14:22:00.216,explorer.exe,1.008
1646,2023-01-21 14:22:01.224,chrome.exe,3137.3
1647,2023-01-21 15:14:18.524,VsDebugConsole.exe,3.034
1648,2023-01-21 15:14:21.558,chrome.exe,118.043
1649,2023-01-21 15:16:19.601,explorer.exe,1.019
1650,2023-01-21 15:16:20.620,ShellExperienceHost.exe,2.02
1651,2023-01-21 15:16:22.640,chrome.exe,2809.91
1652,2023-01-21 16:03:12.550,VsDebugConsole.exe,1.004
1653,2023-01-21 16:03:13.554,chrome.exe,5625.497
1654,2023-01-21 17:36:59.051,ShellExperienceHost.exe,3.023
1655,2023-01-21 17:37:02.074,chrome.exe,180.563
1656,2023-01-21 17:40:02.637,VsDebugConsole.exe,0.0
1657,2023-01-21 19:50:24.798,s0,0.0
1658,2023-01-21 19:50:24.798,VsDebugConsole.exe,2.02
1659,2023-01-21 19:50:26.818,explorer.exe,1.003
1660,2023-01-21 19:50:27.821,chrome.exe,2636.469
1661,2023-01-21 20:34:24.290,explorer.exe,30.164
1662,2023-01-21 20:34:54.454,VsDebugConsole.exe,0.0
1663,2023-01-22 09:17:55.209,s0,0.0
1664,2023-01-22 09:17:55.209,VsDebugConsole.exe,3.014
1665,2023-01-22 09:17:58.223,chrome.exe,18.161
1666,2023-01-22 09:18:16.384,ShellExperienceHost.exe,2.022
1667,2023-01-22 09:18:18.406,chrome.exe,1006.626
1668,2023-01-22 09:35:05.032,ShellExperienceHost.exe,5.035
1669,2023-01-22 09:35:10.067,chrome.exe,1525.121
1670,2023-01-22 10:00:35.188,explorer.exe,60.575
1671,2023-01-22 10:01:35.763,ShellExperienceHost.exe,2.024
1672,2023-01-22 10:01:37.787,explorer.exe,11.069
1673,2023-01-22 10:01:48.856,chrome.exe,0.0
1674,2023-01-22 10:05:16.284,s0,0.0
1675,2023-01-22 10:05:16.284,VsDebugConsole.exe,5.077
1676,2023-01-22 10:05:21.361,explorer.exe,1.006
1677,2023-01-22 10:05:22.367,chrome.exe,16.269
1678,2023-01-22 10:05:38.636,explorer.exe,1.015
1679,2023-01-22 10:05:39.651,ShellExperienceHost.exe,6.171
1680,2023-01-22 10:05:45.822,chrome.exe,3832.0
1681,2023-01-22 11:09:37.822,explorer.exe,1.015
1682,2023-01-22 11:09:38.837,chrome.exe,308.197
1683,2023-01-22 11:14:47.034,devenv.exe,1.015
1684,2023-01-22 11:14:48.049,chrome.exe,2.017
1685,2023-01-22 11:14:50.066,explorer.exe,1.007
1686,2023-01-22 11:14:51.073,chrome.exe,730.139
1687,2023-01-22 11:27:01.212,explorer.exe,1.014
1688,2023-01-22 11:27:02.226,chrome.exe,66.645
1689,2023-01-22 11:28:08.871,explorer.exe,1.006
1690,2023-01-22 11:28:09.877,chrome.exe,2499.65
1691,2023-01-22 12:09:49.527,SearchApp.exe,1.004
1692,2023-01-22 12:09:50.531,StartMenuExperienceHost.exe,31.323
1693,2023-01-22 12:10:21.854,SearchApp.exe,1.009
1694,2023-01-22 12:10:22.863,chrome.exe,1.114
1695,2023-01-22 12:10:23.977,VsDebugConsole.exe,0.0
1696,2023-01-22 14:30:46.154,s0,0.0
1697,2023-01-22 14:30:46.154,VsDebugConsole.exe,2.031
1698,2023-01-22 14:30:48.185,explorer.exe,1.008
1699,2023-01-22 14:30:49.193,chrome.exe,1.009
1700,2023-01-22 14:30:50.202,explorer.exe,1.001
1701,2023-01-22 14:30:51.203,chrome.exe,310.712
1702,2023-01-22 14:36:01.915,explorer.exe,1.122
1703,2023-01-22 14:36:03.037,chrome.exe,241.037
1704,2023-01-22 14:40:04.074,explorer.exe,1.009
1705,2023-01-22 14:40:05.083,chrome.exe,1502.95
1706,2023-01-22 15:05:08.033,SnippingTool.exe,1.001
1707,2023-01-22 15:05:09.034,chrome.exe,1.007
1708,2023-01-22 15:05:10.041,SnippingTool.exe,12.135
1709,2023-01-22 15:05:22.176,chrome.exe,1262.261
1710,2023-01-22 15:26:24.437,OpenWith.exe,2.024
1711,2023-01-22 15:26:26.461,ApplicationFrameHost.exe,13.104
1712,2023-01-22 15:26:39.565,chrome.exe,3.028
1713,2023-01-22 15:26:42.593,explorer.exe,8.055
1714,2023-01-22 15:26:50.648,ApplicationFrameHost.exe,19.163
1715,2023-01-22 15:27:09.811,explorer.exe,40.409
1716,2023-01-22 15:27:50.220,chrome.exe,392.988
1717,2023-01-22 15:34:23.208,explorer.exe,1.009
1718,2023-01-22 15:34:24.217,ShellExperienceHost.exe,2.022
1719,2023-01-22 15:34:26.239,chrome.exe,1283.998
1720,2023-01-22 15:55:50.237,explorer.exe,1.015
1721,2023-01-22 15:55:51.252,ShellExperienceHost.exe,50.534
1722,2023-01-22 15:56:41.786,chrome.exe,168.821
1723,2023-01-22 15:59:30.607,ShellExperienceHost.exe,10.112
1724,2023-01-22 15:59:40.719,chrome.exe,1563.821
1725,2023-01-22 16:25:44.540,SnippingTool.exe,14.12
1726,2023-01-22 16:25:58.660,chrome.exe,344.426
1727,2023-01-22 16:31:43.086,explorer.exe,1.004
1728,2023-01-22 16:31:44.090,ShellExperienceHost.exe,18.186
1729,2023-01-22 16:32:02.276,chrome.exe,505.804
1730,2023-01-22 16:40:28.080,ShellExperienceHost.exe,7.06
1731,2023-01-22 16:40:35.140,chrome.exe,104.081
1732,2023-01-22 16:42:19.221,ShellExperienceHost.exe,1.014
1733,2023-01-22 16:42:20.235,chrome.exe,9673.942
1734,2023-01-22 19:23:34.177,VsDebugConsole.exe,12.112
1735,2023-01-22 19:23:46.289,chrome.exe,120.244
1736,2023-01-22 19:25:46.533,ShellExperienceHost.exe,4.057
1737,2023-01-22 19:25:50.590,chrome.exe,430.65
1738,2023-01-22 19:33:01.240,explorer.exe,1.012
1739,2023-01-22 19:33:02.252,chrome.exe,8.059
1740,2023-01-22 19:33:10.311,IDMan.exe,3.025
1741,2023-01-22 19:33:13.336,chrome.exe,50.471
1742,2023-01-22 19:34:03.807,explorer.exe,1.124
1743,2023-01-22 19:34:04.931,chrome.exe,47.403
1744,2023-01-22 19:34:52.334,explorer.exe,1.001
1745,2023-01-22 19:34:53.335,chrome.exe,560.904
1746,2023-01-22 19:44:14.239,explorer.exe,1.001
1747,2023-01-22 19:44:15.240,chrome.exe,315.773
1748,2023-01-22 19:49:31.013,explorer.exe,1.007
1749,2023-01-22 19:49:32.020,chrome.exe,20.229
1750,2023-01-22 19:49:52.249,explorer.exe,1.014
1751,2023-01-22 19:49:53.263,chrome.exe,7.069
1752,2023-01-22 19:50:00.332,IDMan.exe,4.032
1753,2023-01-22 19:50:04.364,chrome.exe,4.039
1754,2023-01-22 19:50:08.403,IDMan.exe,2.016
1755,2023-01-22 19:50:10.419,chrome.exe,16.123
1756,2023-01-22 19:50:26.542,explorer.exe,8.085
1757,2023-01-22 19:50:34.627,chrome.exe,2.024
1758,2023-01-22 19:50:36.651,IDMan.exe,6.063
1759,2023-01-22 19:50:42.714,chrome.exe,3.039
1760,2023-01-22 19:50:45.753,explorer.exe,8.1
1761,2023-01-22 19:50:53.853,msedge.exe,6.044
1762,2023-01-22 19:50:59.897,explorer.exe,3.029
1763,2023-01-22 19:51:02.926,msedge.exe,45.317
1764,2023-01-22 19:51:48.243,explorer.exe,2.133
1765,2023-01-22 19:51:50.376,chrome.exe,172.783
1766,2023-01-22 19:54:43.159,explorer.exe,7.078
1767,2023-01-22 19:54:50.237,chrome.exe,539.106
1768,2023-01-22 20:03:49.343,explorer.exe,1.003
1769,2023-01-22 20:03:50.346,chrome.exe,166.702
1770,2023-01-22 20:06:37.048,explorer.exe,1.015
1771,2023-01-22 20:06:38.063,chrome.exe,3.037
1772,2023-01-22 20:06:41.100,explorer.exe,1.012
1773,2023-01-22 20:06:42.112,chrome.exe,168.783
1774,2023-01-22 20:09:30.895,explorer.exe,1.003
1775,2023-01-22 20:09:31.898,chrome.exe,257.561
1776,2023-01-22 20:13:49.459,explorer.exe,1.125
1777,2023-01-22 20:13:50.584,chrome.exe,26.343
1778,2023-01-22 20:14:16.927,SnippingTool.exe,1.011
1779,2023-01-22 20:14:17.938,chrome.exe,1.014
1780,2023-01-22 20:14:18.952,SnippingTool.exe,6.055
1781,2023-01-22 20:14:25.007,explorer.exe,1.121
1782,2023-01-22 20:14:26.128,chrome.exe,2.026
1783,2023-01-22 20:14:28.154,explorer.exe,1.008
1784,2023-01-22 20:14:29.162,chrome.exe,5.043
1785,2023-01-22 20:14:34.205,SnippingTool.exe,7.068
1786,2023-01-22 20:14:41.273,chrome.exe,1.008
1787,2023-01-22 20:14:42.281,SnippingTool.exe,3.092
1788,2023-01-22 20:14:45.373,explorer.exe,1.002
1789,2023-01-22 20:14:46.375,chrome.exe,285.003
1790,2023-01-22 20:19:31.378,explorer.exe,1.117
1791,2023-01-22 20:19:32.495,chrome.exe,41.405
1792,2023-01-22 20:20:13.900,explorer.exe,1.003
1793,2023-01-22 20:20:14.903,chrome.exe,64.694
1794,2023-01-22 20:21:19.597,ShellExperienceHost.exe,8.102
1795,2023-01-22 20:21:27.699,chrome.exe,28.394
1796,2023-01-22 20:21:56.093,explorer.exe,1.015
1797,2023-01-22 20:21:57.108,chrome.exe,41.562
1798,2023-01-22 20:22:38.670,explorer.exe,1.125
1799,2023-01-22 20:22:39.795,chrome.exe,0.0
1800,2023-01-22 20:39:45.326,s0,0.0
1801,2023-01-22 20:39:45.326,explorer.exe,1.025
1802,2023-01-22 20:39:46.351,chrome.exe,128.216
1803,2023-01-22 20:41:54.567,explorer.exe,2.025
1804,2023-01-22 20:41:56.592,chrome.exe,105.099
1805,2023-01-22 20:43:41.691,explorer.exe,1.013
1806,2023-01-22 20:43:42.704,ShellExperienceHost.exe,11.118
1807,2023-01-22 20:43:53.822,chrome.exe,1261.87
1808,2023-01-22 21:04:55.692,VsDebugConsole.exe,2.014
1809,2023-01-22 21:04:57.706,chrome.exe,1.001
1810,2023-01-22 21:04:58.707,VsDebugConsole.exe,0.0
1811,2023-01-22 23:01:11.183,s0,0.0
1812,2023-01-22 23:01:11.183,VsDebugConsole.exe,2.016
1813,2023-01-22 23:01:13.199,devenv.exe,1.005
1814,2023-01-22 23:01:14.204,chrome.exe,203.609
1815,2023-01-22 23:04:37.813,explorer.exe,8.059
1816,2023-01-22 23:04:45.872,msedge.exe,4.036
1817,2023-01-22 23:04:49.908,explorer.exe,9.065
1818,2023-01-22 23:04:58.973,chrome.exe,122.8
1819,2023-01-22 23:07:01.773,SnippingTool.exe,27.179
1820,2023-01-22 23:07:28.952,chrome.exe,32.205
1821,2023-01-22 23:08:01.157,devenv.exe,92.704
1822,2023-01-22 23:09:33.861,chrome.exe,229.855
1823,2023-01-22 23:13:23.716,SnippingTool.exe,44.298
1824,2023-01-22 23:14:08.014,chrome.exe,237.626
1825,2023-01-22 23:18:05.640,devenv.exe,367.944
1826,2023-01-22 23:24:13.584,chrome.exe,65.512
1827,2023-01-22 23:25:19.096,devenv.exe,146.242
1828,2023-01-22 23:27:45.338,SearchApp.exe,3.016
1829,2023-01-22 23:27:48.354,devenv.exe,30.465
1830,2023-01-22 23:28:18.819,devenv.exe,1.02
1831,2023-01-22 23:28:19.839,devenv.exe,282.866
1832,2023-01-22 23:33:02.705,explorer.exe,2.018
1833,2023-01-22 23:33:04.723,devenv.exe,84.632
1834,2023-01-22 23:34:29.355,devenv.exe,3.015
1835,2023-01-22 23:34:32.370,devenv.exe,2.015
1836,2023-01-22 23:34:34.385,devenv.exe,51.354
1837,2023-01-22 23:35:25.739,devenv.exe,2.027
1838,2023-01-22 23:35:27.766,devenv.exe,3.014
1839,2023-01-22 23:35:30.780,devenv.exe,12.082
1840,2023-01-22 23:35:42.862,devenv.exe,5.036
1841,2023-01-22 23:35:47.898,devenv.exe,13.116
1842,2023-01-22 23:36:01.014,devenv.exe,3.025
1843,2023-01-22 23:36:04.039,devenv.exe,7.094
1844,2023-01-22 23:36:11.133,devenv.exe,3.03
1845,2023-01-22 23:36:14.163,devenv.exe,1.008
1846,2023-01-22 23:36:15.171,devenv.exe,5.039
1847,2023-01-22 23:36:20.210,devenv.exe,3.027
1848,2023-01-22 23:36:23.237,devenv.exe,3.026
1849,2023-01-22 23:36:26.263,devenv.exe,3.025
1850,2023-01-22 23:36:29.288,devenv.exe,9.083
1851,2023-01-22 23:36:38.371,devenv.exe,10.095
1852,2023-01-22 23:36:48.466,devenv.exe,4.044
1853,2023-01-22 23:36:52.510,devenv.exe,7.057
1854,2023-01-22 23:36:59.567,devenv.exe,4.029
1855,2023-01-22 23:37:03.596,devenv.exe,9.08
1856,2023-01-22 23:37:12.676,devenv.exe,4.031
1857,2023-01-22 23:37:16.707,devenv.exe,5.032
1858,2023-01-22 23:37:21.739,devenv.exe,1.005
1859,2023-01-22 23:37:22.744,devenv.exe,4.035
1860,2023-01-22 23:37:26.779,devenv.exe,1.001
1861,2023-01-22 23:37:27.780,devenv.exe,2.007
1862,2023-01-22 23:37:29.787,devenv.exe,2.015
1863,2023-01-22 23:37:31.802,devenv.exe,3.019
1864,2023-01-22 23:37:34.821,devenv.exe,1.011
1865,2023-01-22 23:37:35.832,devenv.exe,23.209
1866,2023-01-22 23:37:59.041,devenv.exe,2.009
1867,2023-01-22 23:38:01.050,devenv.exe,1.001
1868,2023-01-22 23:38:02.051,devenv.exe,4.043
1869,2023-01-22 23:38:06.094,devenv.exe,12.092
